2730,70
"116.545029,39.901657","116.53953600000001,39.897537",184,768,"['116.544336,39.901163;116.544379,39.901133;116.54441,39.901085;116.544397,39.901055;116.544358,39.901042;116.543763,39.901011;116.543763,39.901011;116.543346,39.900942;116.542756,39.90092;116.542756,39.90092;116.542248,39.900881;116.541836,39.900825;116.541836,39.900825;116.541536,39.900777;116.541536,39.900777;116.541476,39.900794;116.541207,39.900773;116.541207,39.900773;116.54056,39.900707;116.540469,39.900673', '116.540464,39.900668;116.540464,39.900573;116.540464,39.900573;116.540477,39.899852;116.540477,39.899852;116.540486,39.899549;116.540486,39.899549;116.540534,39.898971;116.540534,39.898971;116.540573,39.898503;116.540573,39.898503;116.540608,39.898082', '116.540608,39.898077;116.540217,39.898082;116.540217,39.898082;116.539722,39.89809', '116.539718,39.89809;116.539722,39.897595']"
"116.547775,39.896164","116.54090900000001,39.894791",494,2060,"['116.547843,39.896172;116.547856,39.896128;116.547904,39.896033;116.547964,39.895946;116.548038,39.895877;116.548229,39.895764', '116.548229,39.89576;116.54839,39.895703;116.548559,39.895677;116.548902,39.895651;116.549644,39.895651;116.549644,39.895651;116.550451,39.895651;116.550451,39.895651;116.551849,39.895647;116.551849,39.895647;116.553329,39.895647', '116.553329,39.895647;116.553247,39.894679;116.553203,39.894371', '116.553199,39.894366;116.5526,39.894288;116.551697,39.894236;116.551697,39.894236;116.551372,39.894236;116.551133,39.894245;116.55089,39.894284;116.550608,39.894349;116.549579,39.894644;116.549579,39.894644;116.548563,39.894944;116.54806,39.895082;116.547786,39.895135;116.547578,39.895156;116.547335,39.895161;116.546923,39.895122;116.546688,39.895069;116.546419,39.894978;116.546237,39.8949;116.546068,39.894809;116.545907,39.894701;116.545773,39.894592;116.545616,39.894427;116.54523,39.89395;116.545122,39.893841;116.544848,39.89362;116.544527,39.893424;116.544306,39.893316;116.544106,39.893251;116.544106,39.893251;116.54385,39.893181;116.543598,39.893134;116.543329,39.893108;116.543329,39.893108;116.543199,39.893099;116.543199,39.893099;116.542635,39.89306;116.542635,39.89306;116.542313,39.893051;116.542313,39.893051;116.542131,39.893051', '116.542127,39.893047;116.542127,39.893168;116.542127,39.893168;116.542135,39.893394;116.542135,39.893394;116.542144,39.893681;116.542131,39.89398;116.542131,39.89398;116.542131,39.894444;116.542144,39.894579;116.542235,39.894865;116.542235,39.895052;116.542214,39.89513;116.542148,39.895182;116.542057,39.895208;116.541554,39.895239', '116.541549,39.895239;116.541554,39.894835;116.541536,39.894809;116.541246,39.894813;116.541194,39.894796;116.541172,39.894761']"
"116.549149,39.894791","116.546402,39.896164",285,1189,"['116.549141,39.894774;116.548563,39.894944;116.54806,39.895082;116.547786,39.895135;116.547578,39.895156;116.547335,39.895161;116.546923,39.895122;116.546688,39.895069;116.546419,39.894978;116.546237,39.8949;116.546068,39.894809;116.545907,39.894701;116.545773,39.894592;116.545616,39.894427;116.54523,39.89395;116.545122,39.893841;116.544848,39.89362;116.544527,39.893424;116.544306,39.893316;116.544106,39.893251;116.544106,39.893251;116.54385,39.893181;116.543598,39.893134;116.543329,39.893108;116.543329,39.893108;116.543199,39.893099', '116.543194,39.893095;116.543108,39.893147;116.543064,39.893203;116.543038,39.893281;116.543038,39.893346', '116.543034,39.893346;116.543212,39.893424;116.543403,39.893464;116.543403,39.893464;116.54388,39.893498;116.54388,39.893498;116.54411,39.893572;116.544453,39.89372;116.544453,39.89372;116.544562,39.89378;116.544653,39.893863', '116.544653,39.893863;116.544705,39.894019;116.544666,39.894488;116.544666,39.894488;116.544648,39.894813;116.544648,39.894813;116.544648,39.895117;116.544648,39.895117;116.544666,39.895169;116.544648,39.895764;116.544648,39.895764;116.54464,39.895977', '116.544635,39.895977;116.545087,39.895985;116.545087,39.895985;116.546141,39.89602;116.546211,39.895998', '116.546211,39.895994;116.546324,39.896124;116.54635,39.896176']"
"116.545029,39.896164","116.545029,39.893417",79,331,"['116.545035,39.895985;116.54464,39.895981;116.54464,39.895981;116.544588,39.895981', '116.544583,39.895977;116.544592,39.895764;116.544592,39.895764;116.544614,39.895191;116.544644,39.895122;116.544644,39.895122;116.544644,39.894818;116.544644,39.894818;116.544661,39.894492;116.544661,39.894492;116.544705,39.894023;116.544657,39.893867', '116.544653,39.893863;116.544944,39.893633;116.545069,39.893437']"
"116.53816200000001,39.893417","116.528549,39.893417",184,766,"['116.538155,39.893077;116.536706,39.893086;116.536706,39.893086;116.535326,39.893086;116.535326,39.893086;116.534249,39.893086;116.534249,39.893086;116.533038,39.893082;116.532535,39.893086;116.532535,39.893086;116.530781,39.893086;116.530781,39.893086;116.529175,39.893086']"
"116.545029,39.900284","116.545029,39.894791",145,606,"['116.54503,39.900221;116.544657,39.900208;116.544657,39.900208;116.544497,39.900217', '116.544492,39.900217;116.544492,39.900009;116.544492,39.900009;116.544501,39.899826;116.544501,39.899826;116.544488,39.899748;116.544492,39.899505;116.544492,39.899505;116.544492,39.898819;116.544492,39.898819;116.544492,39.898064;116.544492,39.898064;116.544531,39.897331;116.544531,39.897331;116.544531,39.897088;116.544531,39.897088;116.544544,39.896849;116.544544,39.896849;116.544544,39.896797;116.544544,39.896797;116.544553,39.89658;116.544553,39.89658;116.544562,39.896549;116.544562,39.896549;116.544583,39.895981;116.544583,39.895981;116.544592,39.895764;116.544592,39.895764;116.544614,39.895191;116.544644,39.895122']"
"116.527176,39.894791","116.528549,39.892044",230,960,"['116.527179,39.89487;116.527218,39.89487;116.5276,39.89487;116.5276,39.89487;116.527739,39.89487;116.527739,39.89487;116.528043,39.89487;116.528043,39.89487;116.528464,39.89487;116.528464,39.89487;116.528516,39.89487;116.528516,39.89487;116.528728,39.894861;116.528728,39.894861;116.52941,39.894861;116.52941,39.894861;116.529913,39.894861;116.529913,39.894861;116.53069,39.894857;116.53069,39.894857;116.531155,39.894857', '116.531155,39.894852;116.531155,39.894336;116.531155,39.894336;116.531155,39.894149', '116.531155,39.894145;116.531345,39.894128;116.531563,39.894076;116.531736,39.894054;116.531879,39.894062;116.531879,39.894062;116.53204,39.894102;116.53204,39.894102;116.532131,39.894119;116.532279,39.89411;116.5324,39.894076;116.5325,39.894023;116.532539,39.893976;116.532552,39.893937;116.532535,39.893746;116.532535,39.893746;116.532535,39.893524;116.532535,39.893524;116.532535,39.893286;116.532535,39.893286;116.532535,39.89309', '116.53253,39.893086;116.530781,39.893086;116.530781,39.893086;116.529175,39.893086', '116.529171,39.893082;116.52928,39.892895']"
"116.527176,39.901657","116.53816200000001,39.897537",367,1530,"['116.527235,39.901415;116.528937,39.901458;116.528937,39.901458;116.529232,39.901458', '116.529232,39.901454;116.529249,39.900551;116.529249,39.900551;116.529262,39.899826;116.52928,39.899748;116.52934,39.899609;116.52934,39.899609;116.529388,39.899518', '116.529388,39.899514;116.529523,39.899596;116.529523,39.899596;116.529813,39.899696;116.529983,39.899779;116.530056,39.899848;116.530204,39.900043;116.530295,39.9001;116.530994,39.900243;116.532361,39.900482;116.532361,39.900482;116.53339,39.900655;116.533637,39.900673;116.533802,39.900668;116.534323,39.90056;116.534523,39.900534;116.535239,39.900516;116.535985,39.900434;116.53645,39.900417;116.537161,39.900408;116.537483,39.900417', '116.537483,39.900417;116.537543,39.898368;116.537556,39.898203;116.537665,39.898069', '116.537665,39.898064;116.537695,39.897973;116.537786,39.8974;116.537786,39.8974;116.537839,39.897127;116.537839,39.897127;116.537865,39.897127;116.537865,39.897127;116.53793,39.897127', '116.53793,39.897122;116.537865,39.8975']"
"116.545029,39.900284","116.53953600000001,39.896164",318,1324,"['116.54503,39.900221;116.544657,39.900208;116.544657,39.900208;116.544497,39.900217', '116.544492,39.900217;116.544484,39.900629;116.544484,39.900629;116.544427,39.900794;116.544366,39.900855;116.544297,39.900894;116.544145,39.900924;116.54385,39.900942;116.543763,39.901007', '116.543759,39.901007;116.543346,39.900942;116.542756,39.90092;116.542756,39.90092;116.542248,39.900881;116.541836,39.900825;116.541836,39.900825;116.541536,39.900777;116.541536,39.900777;116.541476,39.900794;116.541207,39.900773;116.541207,39.900773;116.54056,39.900707;116.540469,39.900673;116.540469,39.900673;116.539926,39.900625;116.539926,39.900625;116.539019,39.900547;116.539019,39.900547;116.538082,39.900473;116.538082,39.900473;116.537487,39.900421', '116.537483,39.900417;116.537543,39.898368;116.537556,39.898203;116.537665,39.898069', '116.537665,39.898064;116.537695,39.897973;116.537786,39.8974;116.537786,39.8974;116.537839,39.897127;116.537839,39.897127;116.537908,39.896632;116.537908,39.896632;116.53799,39.896128;116.53799,39.896128;116.53799,39.896102', '116.53799,39.896098;116.538016,39.896098;116.538016,39.896098;116.538876,39.896163;116.538876,39.896163;116.539531,39.896198']"
"116.545029,39.901657","116.545029,39.898911",72,298,"['116.544301,39.900885;116.544362,39.900859;116.544423,39.900799;116.544479,39.900634;116.544479,39.900634;116.544492,39.900221;116.544492,39.900221;116.544492,39.900009;116.544492,39.900009;116.544501,39.899826;116.544501,39.899826;116.544488,39.899748;116.544492,39.899505;116.544492,39.899505;116.544492,39.898819;116.544492,39.898819;116.544531,39.898819', '116.544531,39.898815;116.54454,39.899002', '116.54454,39.899002;116.545026,39.89901']"
"116.545029,39.900284","116.545029,39.896164",131,547,"['116.54503,39.900221;116.544657,39.900208;116.544657,39.900208;116.544497,39.900217', '116.544492,39.900217;116.544492,39.900009;116.544492,39.900009;116.544501,39.899826;116.544501,39.899826;116.544488,39.899748;116.544492,39.899505;116.544492,39.899505;116.544492,39.898819;116.544492,39.898819;116.544492,39.898064;116.544492,39.898064;116.544531,39.897331;116.544531,39.897331;116.544531,39.897088;116.544531,39.897088;116.544544,39.896849;116.544544,39.896849;116.544544,39.896797;116.544544,39.896797;116.544553,39.89658;116.544553,39.89658;116.544562,39.896549;116.544562,39.896549;116.544583,39.895981', '116.544583,39.895977;116.544635,39.895977;116.544635,39.895977;116.545035,39.895985']"
"116.545029,39.896164","116.54090900000001,39.896164",233,970,"['116.545035,39.895985;116.54464,39.895981', '116.544635,39.895977;116.544609,39.896545;116.544609,39.896545;116.544609,39.89658;116.544609,39.89658;116.544575,39.897326;116.544575,39.897326;116.544549,39.898012;116.544549,39.898012;116.544549,39.898064', '116.544544,39.898064;116.544497,39.898064;116.544497,39.898064;116.543941,39.898064;116.543941,39.898064;116.543108,39.898064;116.543108,39.898064;116.542574,39.898064;116.542574,39.898064;116.542148,39.898064;116.542148,39.898064;116.541484,39.898077;116.541484,39.898077;116.541081,39.898077;116.541081,39.898077;116.540612,39.898077;116.540612,39.898077;116.540217,39.898082;116.540217,39.898082;116.539722,39.89809', '116.539718,39.89809;116.539722,39.897595;116.539722,39.897595;116.539731,39.897144;116.539731,39.897144;116.539748,39.896697;116.539748,39.896697;116.539761,39.896393;116.539761,39.896393;116.5398,39.89625;116.5398,39.89625;116.539818,39.89622', '116.539818,39.896215;116.540894,39.896276']"
"116.534042,39.893417","116.527176,39.892044",336,1401,"['116.534041,39.89326;116.533038,39.89326;116.53296,39.893281;116.53293,39.893312;116.532886,39.893741', '116.532882,39.893741;116.532808,39.893737;116.532535,39.893741', '116.53253,39.893741;116.53253,39.893524;116.53253,39.893524;116.53253,39.893286;116.53253,39.893286;116.53253,39.89309', '116.53253,39.893086;116.530781,39.893086;116.530781,39.893086;116.529175,39.893086;116.529175,39.893086;116.527622,39.893086;116.527622,39.893086;116.5276,39.893086;116.5276,39.893086;116.5275,39.893086;116.5275,39.893086;116.526957,39.893099', '116.526953,39.893099;116.52694,39.892899;116.52694,39.892899;116.527005,39.892413;116.527005,39.892413;116.527014,39.892248;116.527014,39.892248;116.527096,39.891771;116.527196,39.891033;116.527227,39.890543;116.527257,39.889549', '116.527257,39.889544;116.527365,39.889544', '116.527365,39.889544;116.527309,39.890937;116.527161,39.89204']"
"116.545029,39.896164","116.54090900000001,39.896164",233,970,"['116.545035,39.895985;116.54464,39.895981', '116.544635,39.895977;116.544609,39.896545;116.544609,39.896545;116.544609,39.89658;116.544609,39.89658;116.544575,39.897326;116.544575,39.897326;116.544549,39.898012;116.544549,39.898012;116.544549,39.898064', '116.544544,39.898064;116.544497,39.898064;116.544497,39.898064;116.543941,39.898064;116.543941,39.898064;116.543108,39.898064;116.543108,39.898064;116.542574,39.898064;116.542574,39.898064;116.542148,39.898064;116.542148,39.898064;116.541484,39.898077;116.541484,39.898077;116.541081,39.898077;116.541081,39.898077;116.540612,39.898077;116.540612,39.898077;116.540217,39.898082;116.540217,39.898082;116.539722,39.89809', '116.539718,39.89809;116.539722,39.897595;116.539722,39.897595;116.539731,39.897144;116.539731,39.897144;116.539748,39.896697;116.539748,39.896697;116.539761,39.896393;116.539761,39.896393;116.5398,39.89625;116.5398,39.89625;116.539818,39.89622', '116.539818,39.896215;116.540894,39.896276']"
"116.545029,39.901657","116.542282,39.900284",66,273,"['116.544336,39.901163;116.544379,39.901133;116.54441,39.901085;116.544397,39.901055;116.544358,39.901042;116.543763,39.901011;116.543763,39.901011;116.543346,39.900942;116.542756,39.90092', '116.542752,39.900916;116.54276,39.900777;116.54276,39.900777;116.542769,39.900647;116.542756,39.900234;116.542713,39.900204;116.542626,39.900182;116.542279,39.900187']"
"116.54090900000001,39.900284","116.54090900000001,39.896164",148,615,"['116.540469,39.900278;116.540477,39.899852;116.540477,39.899852;116.540486,39.899549;116.540486,39.899549;116.540534,39.898971;116.540534,39.898971;116.540573,39.898503;116.540573,39.898503;116.540608,39.898082;116.540608,39.898082;116.540625,39.897209;116.540612,39.89714;116.539735,39.89714', '116.539731,39.89714;116.539748,39.896697;116.539748,39.896697;116.539761,39.896393;116.539761,39.896393;116.5398,39.89625;116.5398,39.89625;116.539818,39.89622', '116.539818,39.896215;116.540894,39.896276']"
"116.542282,39.897537","116.54090900000001,39.894791",279,1161,"['116.542569,39.897326;116.544128,39.897326;116.544128,39.897326;116.544349,39.897326;116.544349,39.897326;116.544531,39.897326', '116.544531,39.897326;116.544531,39.897088;116.544531,39.897088;116.544544,39.896849;116.544544,39.896849;116.544544,39.896797;116.544544,39.896797;116.544553,39.89658;116.544553,39.89658;116.544562,39.896549;116.544562,39.896549;116.544583,39.895981;116.544583,39.895981;116.544592,39.895764;116.544592,39.895764;116.544614,39.895191;116.544644,39.895122;116.544644,39.895122;116.544644,39.894818;116.544644,39.894818;116.544661,39.894492;116.544661,39.894492;116.544705,39.894023;116.544657,39.893867', '116.544653,39.893863;116.544566,39.893785;116.544457,39.893724;116.544457,39.893724;116.544115,39.893576;116.543885,39.893503;116.543885,39.893503;116.543407,39.893468;116.543407,39.893468;116.543216,39.893429;116.543038,39.893351;116.543038,39.893351;116.542925,39.893277;116.542925,39.893277;116.542635,39.89306;116.542635,39.89306;116.542313,39.893051;116.542313,39.893051;116.542131,39.893051', '116.542127,39.893047;116.542127,39.893168;116.542127,39.893168;116.542135,39.893394;116.542135,39.893394;116.542144,39.893681;116.542131,39.89398;116.542131,39.89398;116.542131,39.894444;116.542144,39.894579;116.542235,39.894865;116.542235,39.895052;116.542214,39.89513;116.542148,39.895182;116.542057,39.895208;116.541554,39.895239', '116.541549,39.895239;116.541554,39.894835;116.541536,39.894809;116.541246,39.894813;116.541194,39.894796;116.541172,39.894761']"
"116.542282,39.893417","116.54090900000001,39.896164",348,1449,"['116.542135,39.893394;116.542131,39.893173;116.542131,39.893173;116.542131,39.893051', '116.542127,39.893047;116.542309,39.893047;116.542309,39.893047;116.54263,39.893056;116.54263,39.893056;116.542921,39.893273;116.542921,39.893273;116.543034,39.893346;116.543034,39.893346;116.543212,39.893424;116.543403,39.893464;116.543403,39.893464;116.54388,39.893498;116.54388,39.893498;116.54411,39.893572;116.544453,39.89372;116.544453,39.89372;116.544562,39.89378;116.544653,39.893863', '116.544653,39.893863;116.544705,39.894019;116.544666,39.894488;116.544666,39.894488;116.544648,39.894813;116.544648,39.894813;116.544648,39.895117;116.544648,39.895117;116.544666,39.895169;116.544648,39.895764;116.544648,39.895764;116.54464,39.895977;116.54464,39.895977;116.544609,39.896545;116.544609,39.896545;116.544609,39.89658;116.544609,39.89658;116.544575,39.897326;116.544575,39.897326;116.544549,39.898012;116.544549,39.898012;116.544549,39.898064', '116.544544,39.898064;116.544497,39.898064;116.544497,39.898064;116.543941,39.898064;116.543941,39.898064;116.543108,39.898064;116.543108,39.898064;116.542574,39.898064;116.542574,39.898064;116.542148,39.898064;116.542148,39.898064;116.541484,39.898077;116.541484,39.898077;116.541081,39.898077;116.541081,39.898077;116.540612,39.898077;116.540612,39.898077;116.540217,39.898082;116.540217,39.898082;116.539722,39.89809', '116.539718,39.89809;116.539722,39.897595;116.539722,39.897595;116.539731,39.897144;116.539731,39.897144;116.539748,39.896697;116.539748,39.896697;116.539761,39.896393;116.539761,39.896393;116.5398,39.89625;116.5398,39.89625;116.539818,39.89622', '116.539818,39.896215;116.540894,39.896276']"
"116.528549,39.893417","116.527176,39.894791",264,1100,"['116.528546,39.893086;116.527622,39.893086;116.527622,39.893086;116.5276,39.893086;116.5276,39.893086;116.5275,39.893086;116.5275,39.893086;116.526957,39.893099', '116.526953,39.893099;116.526897,39.893737;116.526897,39.893737;116.526858,39.894058;116.526858,39.894058;116.526788,39.894497;116.526788,39.894497;116.526727,39.895126;116.526727,39.895126;116.526675,39.895616;116.526675,39.895616;116.526628,39.896007;116.526628,39.896007;116.526406,39.897821;116.526406,39.897821;116.526354,39.89809', '116.52635,39.89809;116.526571,39.898103;116.526571,39.898103;116.527044,39.898103', '116.527044,39.898103;116.52704,39.897166;116.52704,39.897166;116.527031,39.896081;116.527031,39.896081;116.527031,39.895447;116.527031,39.895447;116.527031,39.894974;116.527044,39.894909;116.527096,39.894878;116.527179,39.894874']"
"116.546402,39.897537","116.545029,39.900284",136,568,"['116.546159,39.89753;116.546146,39.898021', '116.546141,39.898021;116.546684,39.898021;116.546684,39.898021;116.546706,39.89806', '116.546706,39.89806;116.546662,39.89806;116.546662,39.89806;116.545391,39.898064;116.545391,39.898064;116.544549,39.898064', '116.544544,39.898064;116.544544,39.898542;116.544544,39.898542;116.544536,39.898815;116.544536,39.898815;116.54454,39.899002;116.54454,39.899002;116.54454,39.899353;116.54454,39.899353;116.544536,39.899501;116.544536,39.899501;116.544536,39.89974;116.544505,39.899822;116.544505,39.899822;116.544497,39.900004;116.544497,39.900004;116.544497,39.900217', '116.544492,39.900217;116.544653,39.900208;116.544653,39.900208;116.54503,39.900221']"
"116.547775,39.897537","116.545029,39.900284",144,599,"['116.547726,39.89753;116.547669,39.897999;116.547669,39.897999;116.547639,39.898047', '116.547635,39.898047;116.54671,39.89806;116.54671,39.89806;116.546662,39.89806;116.546662,39.89806;116.545391,39.898064;116.545391,39.898064;116.544549,39.898064', '116.544544,39.898064;116.544544,39.898542;116.544544,39.898542;116.544536,39.898815;116.544536,39.898815;116.54454,39.899002;116.54454,39.899002;116.54454,39.899353;116.54454,39.899353;116.544536,39.899501;116.544536,39.899501;116.544536,39.89974;116.544505,39.899822;116.544505,39.899822;116.544497,39.900004;116.544497,39.900004;116.544497,39.900217', '116.544492,39.900217;116.544653,39.900208;116.544653,39.900208;116.54503,39.900221']"
"116.542282,39.900284","116.53953600000001,39.896164",283,1180,"['116.542274,39.900187;116.542622,39.900182;116.542708,39.9002;116.542752,39.90023;116.542769,39.900642;116.542765,39.900773;116.542765,39.900773;116.542756,39.900916', '116.542752,39.900916;116.542248,39.900881;116.541836,39.900825;116.541836,39.900825;116.541536,39.900777;116.541536,39.900777;116.541476,39.900794;116.541207,39.900773;116.541207,39.900773;116.54056,39.900707;116.540469,39.900673;116.540469,39.900673;116.539926,39.900625;116.539926,39.900625;116.539019,39.900547;116.539019,39.900547;116.538082,39.900473;116.538082,39.900473;116.537487,39.900421', '116.537483,39.900417;116.537543,39.898368;116.537556,39.898203;116.537665,39.898069', '116.537665,39.898064;116.537695,39.897973;116.537786,39.8974;116.537786,39.8974;116.537839,39.897127;116.537839,39.897127;116.537908,39.896632;116.537908,39.896632;116.53799,39.896128;116.53799,39.896128;116.53799,39.896102', '116.53799,39.896098;116.538016,39.896098;116.538016,39.896098;116.538876,39.896163;116.538876,39.896163;116.539531,39.896198']"
250250,65
"116.303329,39.988174","116.31294299999999,39.984055",292,1218,"['116.303715,39.98822;116.303806,39.987808;116.303824,39.987778;116.303954,39.987665', '116.303954,39.987661;116.304349,39.9877;116.304349,39.9877;116.304861,39.987726;116.304861,39.987726;116.305156,39.987743', '116.305156,39.987743;116.305174,39.987595;116.305174,39.987595;116.305243,39.986992;116.305243,39.986992;116.305256,39.986853;116.305256,39.986853;116.305343,39.986237;116.305343,39.986237;116.305425,39.98543;116.305425,39.98543;116.305473,39.984913', '116.305473,39.984909;116.305668,39.984926;116.305668,39.984926;116.306141,39.984965;116.306141,39.984965;116.306354,39.98497;116.306354,39.98497;116.306732,39.984978;116.306732,39.984978;116.306884,39.984939;116.3074,39.984939;116.3074,39.984939;116.307982,39.984939;116.308086,39.984991;116.308086,39.984991;116.308247,39.984991;116.308247,39.984991;116.308446,39.985004;116.308446,39.985004;116.309323,39.985017;116.309323,39.985017;116.309501,39.985026;116.309501,39.985026;116.309644,39.985035;116.309644,39.985035;116.310347,39.985043;116.310347,39.985043;116.310421,39.985043;116.310421,39.985043;116.310729,39.985052;116.310729,39.985052;116.310799,39.985052;116.310799,39.985052;116.311827,39.985069;116.311827,39.985069;116.312604,39.985104', '116.312604,39.985104;116.312622,39.984653;116.312622,39.984653;116.312656,39.984084', '116.312656,39.98408;116.312773,39.98408;116.312878,39.98408']"
"116.31294299999999,39.984055","116.31431599999999,39.982681",92,384,"['116.312938,39.98408;116.313529,39.984102', '116.313529,39.984102;116.313633,39.98408;116.313633,39.98408;116.313759,39.98408;116.313759,39.98408;116.314618,39.98411;116.314796,39.984145', '116.314796,39.984145;116.3148,39.984028;116.3148,39.984028;116.314809,39.983872;116.314809,39.983872;116.314826,39.983563;116.31487,39.983385;116.31487,39.983385;116.3149,39.983242;116.314918,39.98293;116.314918,39.98293;116.314939,39.982561', '116.314939,39.982556;116.314323,39.982548']"
"116.28685,40.004653999999995","116.27998400000001,40.003281",237,988,"['116.28645,40.004158;116.286567,40.003615;116.286567,40.003615;116.286589,40.003342;116.286589,40.003342;116.286602,40.003216;116.286602,40.003216;116.286628,40.002995;116.286628,40.002995;116.286658,40.00273;116.286658,40.00273;116.286623,40.002574;116.286571,40.002474;116.286571,40.002474;116.286515,40.002413;116.286389,40.002318;116.28625,40.002248;116.28612,40.002209;116.28612,40.002209;116.285938,40.002183', '116.285933,40.002179;116.285946,40.002096;116.285946,40.002096;116.286016,40.001749', '116.286016,40.001745;116.285256,40.001727;116.285256,40.001727;116.285182,40.001727;116.285182,40.001727;116.283963,40.001758;116.283963,40.001758;116.283459,40.001758;116.283459,40.001758;116.282886,40.001762;116.282886,40.001762;116.282526,40.001771;116.282526,40.001771;116.28197,40.001797;116.28197,40.001797;116.281298,40.001866;116.281298,40.001866;116.280621,40.001962;116.280621,40.001962;116.279266,40.00217', '116.279262,40.00217;116.279084,40.003181']"
"116.288223,39.967575","116.28685,39.962082",252,1050,"['116.288247,39.967609;116.288103,39.967678;116.288051,39.96773;116.287678,39.968247', '116.287674,39.968247;116.286662,39.968095', '116.286658,39.96809;116.28691,39.967057;116.28691,39.967057;116.286949,39.966832;116.286936,39.966723;116.286936,39.966723;116.286962,39.966675;116.286962,39.966675;116.287595,39.965846;116.287595,39.965846;116.287726,39.965699;116.287726,39.965699;116.28803,39.965321;116.28803,39.965321;116.28839,39.964878;116.28839,39.964878;116.288741,39.964449', '116.288741,39.964444;116.287873,39.964405;116.287873,39.964405;116.287678,39.964392;116.287678,39.964392;116.286793,39.964327', '116.286788,39.964323;116.287174,39.962622;116.287174,39.962622;116.287201,39.962513', '116.287201,39.962509;116.287057,39.962509;116.287057,39.962509;116.287005,39.962496', '116.287001,39.962491;116.287014,39.962374;116.286988,39.962313;116.286766,39.96224']"
"116.289597,39.962082","116.284103,39.973068",678,2826,"['116.289648,39.961853;116.288468,39.961688;116.288468,39.961688;116.288056,39.961649;116.287396,39.961632;116.287396,39.961632;116.286133,39.961593;116.286133,39.961593;116.285256,39.961571;116.285256,39.961571;116.284006,39.961536', '116.284002,39.961532;116.283793,39.963741;116.283793,39.963741;116.283746,39.964123;116.283746,39.964123;116.283676,39.964714;116.283676,39.964714;116.283624,39.965187;116.283624,39.965187;116.283624,39.965226;116.283624,39.965226;116.283464,39.96645;116.283464,39.96645;116.283464,39.966502', '116.283459,39.966502;116.28339,39.966497;116.28339,39.966497;116.282444,39.966454;116.282444,39.966454;116.281567,39.966402;116.281567,39.966402;116.281185,39.96638;116.281185,39.96638;116.279796,39.966293;116.279796,39.966293;116.279436,39.966293;116.279436,39.966293;116.27895,39.966315;116.27895,39.966315;116.278772,39.966324;116.278772,39.966324;116.278607,39.966328;116.278607,39.966328;116.277734,39.966376;116.277734,39.966376;116.276806,39.966419', '116.276801,39.966419;116.276766,39.967418;116.276766,39.967418;116.276758,39.967656;116.276758,39.967656;116.276745,39.968116;116.276745,39.968116;116.276727,39.968498;116.276727,39.968498;116.276714,39.968893;116.276675,39.969106;116.276615,39.969223;116.276476,39.969436;116.276476,39.969436;116.276332,39.969622;116.276332,39.969622;116.276315,39.969913;116.276359,39.970091;116.276359,39.970091;116.276432,39.970195;116.276519,39.970291;116.276931,39.970651;116.276931,39.970651;116.277387,39.970985;116.277769,39.971207;116.277769,39.971207;116.278837,39.971736;116.278837,39.971736;116.279036,39.971827;116.279036,39.971827;116.279813,39.972192;116.279813,39.972192;116.279987,39.972274;116.279987,39.972274;116.280621,39.972574;116.280621,39.972574;116.280981,39.972739;116.280981,39.972739;116.281293,39.97276;116.281688,39.972908;116.282674,39.973381', '116.282674,39.973381;116.282947,39.973069;116.282947,39.973069;116.283034,39.972969;116.283034,39.972969;116.283264,39.972726', '116.283264,39.972721;116.284002,39.973108']"
"116.288223,39.962082","116.28685,39.968948",234,977,"['116.288303,39.962274;116.288242,39.9624;116.288242,39.9624;116.288164,39.96253;116.288155,39.9626;116.28816,39.962687;116.28816,39.962687;116.288151,39.962852;116.288086,39.963003;116.288086,39.963003;116.287943,39.963394;116.287912,39.963529;116.287912,39.963529;116.28783,39.96362;116.287821,39.963676;116.287869,39.963785;116.287917,39.963828', '116.287917,39.963828;116.287925,39.963867;116.287925,39.963867;116.287912,39.964162;116.287912,39.964162;116.287882,39.964314;116.287882,39.964314;116.287873,39.964401', '116.287869,39.964401;116.288741,39.964444', '116.288741,39.964444;116.288394,39.964874;116.288394,39.964874;116.288034,39.965317;116.288034,39.965317;116.28773,39.965694;116.28773,39.965694;116.2876,39.965842;116.2876,39.965842;116.286966,39.966671;116.286966,39.966671;116.286936,39.966719;116.286936,39.966719;116.286949,39.966827;116.286914,39.967053;116.286914,39.967053;116.286662,39.96809', '116.286658,39.96809;116.287674,39.968247', '116.287674,39.968247;116.28753,39.968464;116.2874,39.968707;116.287279,39.968945;116.287235,39.969067', '116.287231,39.969067;116.286927,39.969002']"
"116.284103,40.001907","116.27998400000001,40.003281",126,525,"['116.284093,40.001753;116.283963,40.001758;116.283963,40.001758;116.283459,40.001758;116.283459,40.001758;116.282886,40.001762;116.282886,40.001762;116.282526,40.001771;116.282526,40.001771;116.28197,40.001797;116.28197,40.001797;116.281298,40.001866;116.281298,40.001866;116.280621,40.001962;116.280621,40.001962;116.279266,40.00217', '116.279262,40.00217;116.279084,40.003181']"
