bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
286586396,2018-09-03 00:00:07,2018-09-03 00:06:49,104.018683,30.664596000000003,104.018992,30.66719
8621122864,2018-09-03 00:00:07,2018-09-03 00:20:15,104.0158,30.664657,104.002739,30.672311
286675202,2018-09-03 00:00:07,2018-09-03 00:07:13,104.031438,30.598542,104.033916,30.600224
280064170,2018-09-03 00:00:07,2018-09-03 00:13:31,104.008313,30.630109,103.999453,30.62968
286014802,2018-09-03 00:00:07,2018-09-03 00:06:48,104.018068,30.66473,104.017635,30.673135
8640069996,2018-09-03 00:00:07,2018-09-03 00:08:02,104.034689,30.667081,104.016924,30.67601
286571029,2018-09-03 00:00:07,2018-09-03 00:13:53,104.018932,30.664684,104.017697,30.667892
286510321,2018-09-03 00:00:07,2018-09-03 00:13:31,104.00852,30.630409000000004,103.999338,30.629699
7316512804,2018-09-03 00:00:07,2018-09-03 00:07:13,104.033265,30.601778000000003,104.034723,30.601445
286015198,2018-09-03 00:00:07,2018-09-03 00:07:04,104.037696,30.662134,104.036918,30.660655
280165908,2018-09-03 00:00:08,2018-09-03 00:14:04,104.019397,30.650369,104.021839,30.651986
8640249979,2018-09-03 00:00:08,2018-09-03 00:52:32,104.023666,30.757340000000006,104.030615,30.755331
286053469,2018-09-03 00:00:08,2018-09-03 00:14:13,104.036372,30.608854,104.03279,30.612816
286522805,2018-09-03 00:00:09,2018-09-03 00:07:02,104.038715,30.682897,104.030788,30.678109000000006
286514200,2018-09-03 00:00:09,2018-09-03 00:14:16,104.038306,30.680049,104.03528,30.686444
286607198,2018-09-03 00:00:09,2018-09-03 00:07:08,104.035093,30.623083,104.036742,30.623854
8642511999,2018-09-03 00:00:09,2018-09-03 00:07:50,104.015274,30.657893,104.015558,30.659084000000004
286626412,2018-09-03 00:00:09,2018-09-03 00:20:42,104.038498,30.680057,104.028729,30.679295
8640243281,2018-09-03 00:00:09,2018-09-03 00:20:32,104.038915,30.68005,104.016531,30.674212
8640251848,2018-09-03 00:00:09,2018-09-03 01:16:51,104.02275,30.650438,103.973491,30.639978000000006
8640047560,2018-09-03 00:00:09,2018-09-03 00:14:04,104.030729,30.753954,104.027583,30.746948
286559504,2018-09-03 00:00:09,2018-09-03 00:27:00,104.021845,30.658006,104.037976,30.648783
