orderid,userid,bikeid,count_bike,start_time,end_time,start_location_x,start_location_y,end_location_x,end_location_y
142971,7256,111674,0,2016/8/1 8:03,2016/8/1 8:20,121.506,31.321,121.485,31.31900000000001
142986,5914,118295,0,2016/8/1 8:03,2016/8/1 8:18,121.456,31.259,121.467,31.268
142994,4341,90094,0,2016/8/1 8:03,2016/8/1 8:22,121.416,31.29300000000001,121.437,31.294
142996,1296,66165,0,2016/8/1 8:03,2016/8/1 8:11,121.482,31.297,121.489,31.294
142927,4514,86653,0,2016/8/1 8:03,2016/8/1 8:11,121.506,31.321,121.497,31.315
142993,7392,59414,0,2016/8/1 8:03,2016/8/1 8:13,121.531,31.266,121.542,31.27
142969,1698,108984,0,2016/8/1 8:03,2016/8/1 8:27,121.421,31.284,121.448,31.283
142990,4496,119921,0,2016/8/1 8:03,2016/8/1 8:10,121.471,31.259,121.475,31.254
142945,5302,84095,0,2016/8/1 8:03,2016/8/1 8:06,121.546,31.27,121.544,31.274
142948,8087,95310,0,2016/8/1 8:03,2016/8/1 8:06,121.413,31.142,121.411,31.147
142953,5944,26711,0,2016/8/1 8:03,2016/8/1 8:23,121.435,31.134,121.439,31.135
142955,3899,61330,0,2016/8/1 8:03,2016/8/1 8:11,121.517,31.338,121.507,31.329
143007,3973,117931,0,2016/8/1 8:03,2016/8/1 8:18,121.453,31.139,121.454,31.149
142956,2537,94671,0,2016/8/1 8:03,2016/8/1 8:09,121.488,31.308000000000003,121.495,31.307
142960,5897,51328,0,2016/8/1 8:03,2016/8/1 8:09,121.412,31.196,121.413,31.185
142961,2074,84348,0,2016/8/1 8:03,2016/8/1 8:14,121.308,31.244,121.319,31.241
142964,7524,69533,0,2016/8/1 8:03,2016/8/1 8:10,121.5,31.335,121.506,31.329
142975,7059,60839,0,2016/8/1 8:03,2016/8/1 8:08,121.486,31.271,121.48,31.269
142976,4424,78429,0,2016/8/1 8:03,2016/8/1 8:12,121.426,31.205,121.418,31.208
142977,2284,73130,0,2016/8/1 8:03,2016/8/1 8:19,121.397,31.209,121.404,31.21
142979,349,122441,0,2016/8/1 8:03,2016/8/1 8:10,121.49,31.311,121.498,31.302
142988,6678,73955,0,2016/8/1 8:03,2016/8/1 8:08,121.427,31.29300000000001,121.422,31.292
142987,1929,82837,0,2016/8/1 8:03,2016/8/1 8:12,121.532,31.282,121.529,31.275
142985,1446,59826,0,2016/8/1 8:03,2016/8/1 8:12,121.528,31.309,121.515,31.307
142984,1980,91789,0,2016/8/1 8:03,2016/8/1 8:07,121.521,31.268,121.524,31.264
142954,626,79693,0,2016/8/1 8:03,2016/8/1 8:11,121.49,31.317,121.485,31.31900000000001
143009,5487,63469,0,2016/8/1 8:03,2016/8/1 8:11,121.468,31.308000000000003,121.46,31.31
142981,7007,89689,0,2016/8/1 8:03,2016/8/1 8:09,121.48,31.304,121.486,31.3
142974,2733,52851,0,2016/8/1 8:03,2016/8/1 8:20,121.418,31.131,121.423,31.11
142952,4901,125221,0,2016/8/1 8:03,2016/8/1 8:26,121.465,31.306,121.513,31.307
142967,3395,111460,0,2016/8/1 8:03,2016/8/1 8:31,121.379,31.125,121.385,31.166
142959,1068,114030,0,2016/8/1 8:03,2016/8/1 8:34,121.46,31.32800000000001,121.458,31.294
142980,1214,45092,0,2016/8/1 8:03,2016/8/1 8:08,121.514,31.278,121.509,31.281
143016,5139,42979,0,2016/8/1 8:04,2016/8/1 8:14,121.532,31.269,121.536,31.259
143032,2370,108041,0,2016/8/1 8:04,2016/8/1 8:12,121.358,31.217,121.35,31.22
143035,5212,85118,0,2016/8/1 8:04,2016/8/1 8:11,121.503,31.307,121.512,31.302
143036,6885,122175,0,2016/8/1 8:04,2016/8/1 8:09,121.336,31.151,121.338,31.149
143037,4760,89153,0,2016/8/1 8:04,2016/8/1 8:16,121.406,31.25,121.418,31.255
143038,3735,43376,0,2016/8/1 8:04,2016/8/1 8:10,121.434,31.326,121.441,31.33
143041,6158,11680,0,2016/8/1 8:04,2016/8/1 8:08,121.443,31.157,121.441,31.153
143054,5941,78217,0,2016/8/1 8:04,2016/8/1 8:13,121.518,31.283,121.507,31.282
143024,7665,114779,0,2016/8/1 8:04,2016/8/1 8:31,121.518,31.279,121.488,31.29
143048,3454,39182,0,2016/8/1 8:04,2016/8/1 8:14,121.518,31.29,121.509,31.289
143047,1188,57399,0,2016/8/1 8:04,2016/8/1 8:11,121.512,31.271,121.517,31.274
143040,3125,119395,0,2016/8/1 8:04,2016/8/1 8:23,121.389,31.21,121.422,31.215
143033,3014,21701,0,2016/8/1 8:04,2016/8/1 8:32,121.496,31.215,121.506,31.233
143044,3198,98225,0,2016/8/1 8:04,2016/8/1 8:17,121.46,31.323,121.467,31.326
143012,5892,105342,0,2016/8/1 8:04,2016/8/1 8:13,121.446,31.171,121.457,31.174
143030,5056,22799,0,2016/8/1 8:04,2016/8/1 8:10,121.562,31.28,121.563,31.275
142992,7989,80728,0,2016/8/1 8:04,2016/8/1 8:12,121.476,31.231,121.488,31.233
143006,5468,8083,0,2016/8/1 8:04,2016/8/1 8:12,121.538,31.26,121.533,31.268
143005,6057,37548,0,2016/8/1 8:04,2016/8/1 8:11,121.404,31.163,121.402,31.173
143068,3934,38007,1,2016/8/1 8:04,2016/8/1 8:21,121.426,31.165,121.416,31.187
143018,5091,58446,0,2016/8/1 8:04,2016/8/1 8:11,121.491,31.246,121.482,31.244
143072,3863,84221,0,2016/8/1 8:04,2016/8/1 8:31,121.52,31.315,121.509,31.277
143031,6556,119411,0,2016/8/1 8:04,2016/8/1 8:14,121.39,31.307,121.408,31.313
143022,3579,123059,0,2016/8/1 8:04,2016/8/1 8:11,121.435,31.254,121.43,31.247
143034,4587,86726,0,2016/8/1 8:04,2016/8/1 8:15,121.423,31.273000000000003,121.438,31.279
143066,3396,105074,0,2016/8/1 8:04,2016/8/1 8:19,121.403,31.184,121.402,31.197
143003,3213,118392,0,2016/8/1 8:04,2016/8/1 8:14,121.407,31.31,121.412,31.302
143001,615,71616,0,2016/8/1 8:04,2016/8/1 8:08,121.454,31.313,121.455,31.308000000000003
143063,3055,121370,0,2016/8/1 8:04,2016/8/1 8:28,121.467,31.273000000000003,121.445,31.288
143061,4888,38059,0,2016/8/1 8:04,2016/8/1 8:14,121.448,31.254,121.459,31.25800000000001
142995,7324,60517,0,2016/8/1 8:04,2016/8/1 8:14,121.49,31.32,121.506,31.321
143019,7175,84798,0,2016/8/1 8:04,2016/8/1 8:12,121.522,31.313,121.531,31.312
143051,6758,73247,0,2016/8/1 8:04,2016/8/1 8:16,121.385,31.291,121.377,31.277
143046,2245,49660,0,2016/8/1 8:04,2016/8/1 8:08,121.479,31.265,121.482,31.264
143075,1291,58676,0,2016/8/1 8:05,2016/8/1 8:20,121.527,31.288,121.498,31.291
143074,5203,12539,0,2016/8/1 8:05,2016/8/1 8:25,121.39,31.143,121.399,31.164
143134,3203,36957,1,2016/8/1 8:05,2016/8/1 8:16,121.416,31.175,121.403,31.178
143080,8034,1233,0,2016/8/1 8:05,2016/8/1 8:09,121.457,31.185,121.463,31.187
143055,4544,22254,0,2016/8/1 8:05,2016/8/1 8:16,121.48,31.25800000000001,121.487,31.253
143056,1346,62994,0,2016/8/1 8:05,2016/8/1 8:15,121.493,31.321,121.507,31.316
143057,4314,20089,0,2016/8/1 8:05,2016/8/1 8:08,121.455,31.19,121.452,31.19400000000001
143058,7126,7694,0,2016/8/1 8:05,2016/8/1 8:14,121.495,31.313,121.506,31.321
143059,4897,85783,0,2016/8/1 8:05,2016/8/1 8:13,121.516,31.31900000000001,121.506,31.321
143065,5170,10681,0,2016/8/1 8:05,2016/8/1 8:15,121.413,31.246,121.429,31.233
143060,625,93297,0,2016/8/1 8:05,2016/8/1 8:22,121.381,31.253,121.4,31.261
143079,3441,19309,0,2016/8/1 8:05,2016/8/1 8:21,121.466,31.238000000000003,121.473,31.224
143086,5150,28429,0,2016/8/1 8:05,2016/8/1 8:15,121.488,31.316,121.485,31.31900000000001
143088,1461,14445,0,2016/8/1 8:05,2016/8/1 8:17,121.425,31.329,121.441,31.33
143092,4180,62922,0,2016/8/1 8:05,2016/8/1 8:13,121.234,31.058000000000003,121.232,31.054
143097,6206,6665,0,2016/8/1 8:05,2016/8/1 8:14,121.466,31.21,121.471,31.218000000000004
143099,845,44861,0,2016/8/1 8:05,2016/8/1 8:09,121.453,31.16800000000001,121.452,31.172
143052,8071,109837,0,2016/8/1 8:05,2016/8/1 8:13,121.375,31.254,121.383,31.256
143101,7882,77816,0,2016/8/1 8:05,2016/8/1 8:13,121.535,31.21,121.542,31.22
143100,7924,9870,1,2016/8/1 8:05,2016/8/1 8:20,121.526,31.228,121.53,31.239
143105,7105,37418,0,2016/8/1 8:05,2016/8/1 8:14,121.421,31.196,121.415,31.19
143073,5685,119291,0,2016/8/1 8:05,2016/8/1 8:22,121.455,31.307,121.441,31.297
143090,4959,73326,0,2016/8/1 8:05,2016/8/1 8:51,121.536,31.333,121.488,31.292
143076,7030,110782,0,2016/8/1 8:05,2016/8/1 8:19,121.459,31.25800000000001,121.476,31.27
143081,337,94954,0,2016/8/1 8:05,2016/8/1 8:20,121.496,31.309,121.489,31.294
143125,6268,112684,0,2016/8/1 8:05,2016/8/1 8:13,121.399,31.159,121.404,31.166
143124,4453,67761,0,2016/8/1 8:05,2016/8/1 8:13,121.485,31.306,121.492,31.311
143091,2822,339,0,2016/8/1 8:05,2016/8/1 8:17,121.45,31.198,121.465,31.196
143119,5492,120425,0,2016/8/1 8:05,2016/8/1 8:25,121.476,31.307,121.487,31.29
143098,7712,18217,0,2016/8/1 8:05,2016/8/1 8:20,121.384,31.159,121.396,31.17
143112,5542,121149,0,2016/8/1 8:05,2016/8/1 8:17,121.507,31.32800000000001,121.525,31.331
143116,7172,33228,0,2016/8/1 8:05,2016/8/1 8:23,121.482,31.287,121.479,31.27
143110,5834,118530,0,2016/8/1 8:05,2016/8/1 8:09,121.522,31.182,121.525,31.187
143109,4458,15759,0,2016/8/1 8:05,2016/8/1 8:12,121.444,31.25800000000001,121.458,31.259
143106,5316,33172,0,2016/8/1 8:05,2016/8/1 8:13,121.532,31.28,121.534,31.269
143102,2998,9973,0,2016/8/1 8:05,2016/8/1 8:15,121.456,31.187,121.457,31.199
143114,7710,108152,0,2016/8/1 8:06,2016/8/1 8:30,121.407,31.308000000000003,121.45,31.305
143159,6356,27025,0,2016/8/1 8:06,2016/8/1 8:32,121.441,31.263,121.418,31.237
143139,4301,74768,0,2016/8/1 8:06,2016/8/1 8:20,121.429,31.246,121.42,31.234
143158,2847,120423,0,2016/8/1 8:06,2016/8/1 8:22,121.49,31.311,121.482,31.287
143148,1539,35273,0,2016/8/1 8:06,2016/8/1 8:28,121.489,31.32,121.511,31.305
143140,3728,123735,0,2016/8/1 8:06,2016/8/1 8:11,121.532,31.33,121.531,31.323
143111,7044,64180,0,2016/8/1 8:06,2016/8/1 8:12,121.518,31.27,121.517,31.274
143113,6405,125183,0,2016/8/1 8:06,2016/8/1 8:14,121.498,31.21,121.502,31.221
143120,7347,26218,0,2016/8/1 8:06,2016/8/1 8:11,121.476,31.199,121.478,31.204
143121,4537,23844,0,2016/8/1 8:06,2016/8/1 8:08,121.475,31.23,121.471,31.227
143128,6774,45708,0,2016/8/1 8:06,2016/8/1 8:10,121.531,31.304,121.524,31.3
143131,1513,30546,0,2016/8/1 8:06,2016/8/1 8:14,121.456,31.185,121.47,31.19
143132,1668,115054,0,2016/8/1 8:06,2016/8/1 8:14,121.375,31.254,121.383,31.256
143138,4187,30317,0,2016/8/1 8:06,2016/8/1 8:13,121.339,31.149,121.345,31.141
143144,971,90107,0,2016/8/1 8:06,2016/8/1 8:11,121.553,31.279,121.559,31.277
143133,1606,114100,0,2016/8/1 8:06,2016/8/1 8:11,121.499,31.219,121.505,31.22
143152,3331,68246,0,2016/8/1 8:06,2016/8/1 8:11,121.378,31.132,121.381,31.137
143153,6443,72999,0,2016/8/1 8:06,2016/8/1 8:17,121.359,31.118,121.362,31.131
143167,3175,100681,0,2016/8/1 8:06,2016/8/1 8:19,121.422,31.298,121.437,31.296
143147,5936,78166,0,2016/8/1 8:06,2016/8/1 8:19,121.537,31.306,121.52,31.309
143145,6664,93984,0,2016/8/1 8:06,2016/8/1 8:20,121.477,31.252,121.488,31.24
143163,5900,91448,0,2016/8/1 8:06,2016/8/1 8:17,121.425,31.155,121.418,31.166
143108,4593,113453,0,2016/8/1 8:06,2016/8/1 8:41,121.387,31.157,121.435,31.189
143162,7531,50342,0,2016/8/1 8:06,2016/8/1 8:23,121.541,31.288,121.536,31.3
143126,4714,85736,0,2016/8/1 8:06,2016/8/1 8:41,121.468,31.324,121.509,31.297
143176,6585,104899,0,2016/8/1 8:06,2016/8/1 8:12,121.549,31.273000000000003,121.544,31.274
143178,7056,83041,0,2016/8/1 8:07,2016/8/1 8:14,121.484,31.262,121.491,31.263
143172,4879,27426,0,2016/8/1 8:07,2016/8/1 8:13,121.476,31.32800000000001,121.482,31.336
143200,312,2219,0,2016/8/1 8:07,2016/8/1 8:15,121.523,31.305,121.513,31.304
143197,207,97520,0,2016/8/1 8:07,2016/8/1 8:12,121.456,31.255,121.459,31.249
143196,5219,70053,0,2016/8/1 8:07,2016/8/1 8:12,121.527,31.32800000000001,121.531,31.323
143195,6232,75807,0,2016/8/1 8:07,2016/8/1 8:16,121.358,31.221,121.353,31.233
143192,6303,1917,0,2016/8/1 8:07,2016/8/1 8:12,121.421,31.204,121.429,31.202
143190,6222,6897,0,2016/8/1 8:07,2016/8/1 8:14,121.473,31.213,121.477,31.206
143189,6361,64588,0,2016/8/1 8:07,2016/8/1 8:11,121.428,31.282,121.427,31.287
143188,2829,44374,0,2016/8/1 8:07,2016/8/1 8:15,121.402,31.307,121.412,31.302
143186,1599,59058,0,2016/8/1 8:07,2016/8/1 8:15,121.444,31.265,121.441,31.256
143184,4197,38973,0,2016/8/1 8:07,2016/8/1 8:24,121.372,31.253,121.397,31.25
143202,801,19084,0,2016/8/1 8:07,2016/8/1 8:18,121.482,31.202,121.474,31.214
143168,5667,80829,0,2016/8/1 8:07,2016/8/1 8:19,121.442,31.243,121.457,31.234
143185,7331,87190,0,2016/8/1 8:07,2016/8/1 8:14,121.365,31.227,121.367,31.237
143173,1973,50288,0,2016/8/1 8:07,2016/8/1 8:15,121.363,31.255,121.357,31.242
143181,6567,107865,0,2016/8/1 8:07,2016/8/1 8:17,121.432,31.219,121.441,31.215
143180,4031,41627,0,2016/8/1 8:07,2016/8/1 8:10,121.422,31.23,121.419,31.225
143204,6944,80119,0,2016/8/1 8:07,2016/8/1 8:28,121.39,31.21,121.359,31.226
143179,4786,95837,0,2016/8/1 8:07,2016/8/1 8:11,121.373,31.243,121.372,31.239
143206,7393,66223,0,2016/8/1 8:07,2016/8/1 8:32,121.486,31.284,121.51,31.261
143194,4609,11232,0,2016/8/1 8:07,2016/8/1 8:25,121.435,31.124,121.432,31.15
143175,6240,88350,0,2016/8/1 8:07,2016/8/1 8:11,121.473,31.256,121.469,31.253
143174,6790,760,0,2016/8/1 8:07,2016/8/1 8:21,121.536,31.306,121.549,31.307
143248,3648,26973,0,2016/8/1 8:08,2016/8/1 8:21,121.486,31.3,121.476,31.305
143243,1235,82477,0,2016/8/1 8:08,2016/8/1 8:13,121.393,31.231,121.392,31.224
143239,4790,5013,0,2016/8/1 8:08,2016/8/1 8:17,121.519,31.312,121.515,31.303
143209,5598,100593,0,2016/8/1 8:08,2016/8/1 8:23,121.493,31.289,121.501,31.275
143210,3317,116152,0,2016/8/1 8:08,2016/8/1 8:19,121.4,31.19,121.404,31.21
143218,4913,99641,0,2016/8/1 8:08,2016/8/1 8:43,121.437,31.184,121.424,31.19400000000001
143219,3881,20132,0,2016/8/1 8:08,2016/8/1 8:22,121.536,31.20300000000001,121.528,31.211
143237,7345,124690,0,2016/8/1 8:08,2016/8/1 8:19,121.381,31.259,121.377,31.271
143231,5417,56137,0,2016/8/1 8:08,2016/8/1 8:21,121.541,31.291,121.55,31.276
143233,5990,76753,0,2016/8/1 8:08,2016/8/1 8:15,121.474,31.204,121.479,31.2
143227,1003,86566,0,2016/8/1 8:08,2016/8/1 8:31,121.538,31.298,121.509,31.288
143251,7451,49935,0,2016/8/1 8:08,2016/8/1 8:30,121.437,31.173,121.459,31.162
143244,7825,39190,0,2016/8/1 8:08,2016/8/1 8:27,121.498,31.211,121.485,31.233
143234,2321,63424,0,2016/8/1 8:08,2016/8/1 8:24,121.507,31.264,121.528,31.274
143213,4994,121500,0,2016/8/1 8:08,2016/8/1 8:34,121.446,31.157,121.428,31.175
143232,6213,33501,0,2016/8/1 8:08,2016/8/1 8:32,121.543,31.296,121.541,31.265
143230,1964,112398,0,2016/8/1 8:08,2016/8/1 8:14,121.458,31.191,121.456,31.198
143207,2369,108247,0,2016/8/1 8:08,2016/8/1 8:27,121.53,31.252,121.523,31.277
143203,5262,8801,0,2016/8/1 8:08,2016/8/1 8:15,121.511,31.307,121.502,31.3
143216,5596,111959,0,2016/8/1 8:08,2016/8/1 8:19,121.528,31.279,121.525,31.273000000000003
143217,617,89553,0,2016/8/1 8:08,2016/8/1 8:13,121.485,31.302,121.489,31.294
143222,4177,65390,0,2016/8/1 8:08,2016/8/1 8:19,121.396,31.274,121.397,31.266
143223,4259,4974,0,2016/8/1 8:08,2016/8/1 8:20,121.441,31.169,121.427,31.163
143226,4840,44870,0,2016/8/1 8:08,2016/8/1 8:19,121.484,31.304,121.492,31.299
143208,8104,116921,0,2016/8/1 8:08,2016/8/1 8:14,121.432,31.226,121.433,31.22
143199,2605,102290,0,2016/8/1 8:08,2016/8/1 8:15,121.539,31.32800000000001,121.532,31.323
143284,8100,33954,0,2016/8/1 8:09,2016/8/1 8:29,121.435,31.254,121.455,31.23
143270,2368,20839,0,2016/8/1 8:09,2016/8/1 8:22,121.527,31.3,121.522,31.29
143279,7270,107864,0,2016/8/1 8:09,2016/8/1 8:27,121.473,31.238000000000003,121.463,31.221
143277,4793,102748,0,2016/8/1 8:09,2016/8/1 8:20,121.445,31.288,121.437,31.295
143298,5321,111836,0,2016/8/1 8:09,2016/8/1 8:19,121.328,31.269,121.347,31.267
143300,5290,32310,0,2016/8/1 8:09,2016/8/1 8:23,121.396,31.247,121.384,31.239
143295,6100,54330,0,2016/8/1 8:09,2016/8/1 8:22,121.479,31.311,121.483,31.298
143254,5051,25663,0,2016/8/1 8:09,2016/8/1 8:19,121.385,31.285,121.389,31.268
143290,7815,125191,0,2016/8/1 8:09,2016/8/1 8:19,121.513,31.222,121.512,31.232
143288,6279,124094,0,2016/8/1 8:09,2016/8/1 8:15,121.555,31.283,121.553,31.28
143286,4865,96148,0,2016/8/1 8:09,2016/8/1 8:16,121.535,31.183000000000003,121.539,31.188
143280,5742,54035,0,2016/8/1 8:09,2016/8/1 8:19,121.518,31.291,121.532,31.298
143273,4317,79088,1,2016/8/1 8:09,2016/8/1 8:24,121.485,31.306,121.468,31.311
143263,7547,34572,0,2016/8/1 8:09,2016/8/1 8:14,121.455,31.19,121.447,31.188
143285,7043,22212,0,2016/8/1 8:09,2016/8/1 8:38,121.481,31.273000000000003,121.488,31.237
143310,6733,93341,0,2016/8/1 8:09,2016/8/1 8:30,121.414,31.212,121.442,31.221
143313,650,83360,1,2016/8/1 8:09,2016/8/1 8:18,121.536,31.27,121.529,31.267
143281,8002,125072,0,2016/8/1 8:09,2016/8/1 8:27,121.542,31.201,121.531,31.217
143276,4338,112196,0,2016/8/1 8:09,2016/8/1 8:28,121.479,31.265,121.496,31.283
143266,5257,61559,0,2016/8/1 8:09,2016/8/1 8:40,121.406,31.167,121.417,31.20300000000001
143287,6144,15885,0,2016/8/1 8:09,2016/8/1 8:30,121.422,31.243,121.415,31.217
143260,8092,56273,0,2016/8/1 8:09,2016/8/1 8:16,121.463,31.19400000000001,121.47,31.19
143308,7322,13314,0,2016/8/1 8:09,2016/8/1 8:14,121.413,31.212,121.415,31.217
143249,3697,80929,0,2016/8/1 8:09,2016/8/1 8:22,121.453,31.335,121.441,31.332
143250,821,101328,0,2016/8/1 8:09,2016/8/1 8:19,121.4,31.272,121.39,31.269
143252,2923,100408,0,2016/8/1 8:09,2016/8/1 8:13,121.449,31.268,121.455,31.271
143253,7359,89978,0,2016/8/1 8:09,2016/8/1 8:16,121.553,31.279,121.559,31.276
143256,5593,97142,0,2016/8/1 8:09,2016/8/1 8:14,121.509,31.289,121.503,31.29300000000001
143245,6893,48333,0,2016/8/1 8:09,2016/8/1 8:19,121.439,31.262,121.454,31.271
143261,7506,104834,0,2016/8/1 8:09,2016/8/1 8:20,121.516,31.3,121.509,31.316
143264,554,103910,0,2016/8/1 8:09,2016/8/1 8:42,121.47,31.25800000000001,121.485,31.29
143258,3661,18242,0,2016/8/1 8:09,2016/8/1 8:16,121.375,31.161,121.371,31.171
143257,7509,28956,0,2016/8/1 8:09,2016/8/1 8:27,121.51,31.273000000000003,121.493,31.249
143332,70,43219,0,2016/8/1 8:10,2016/8/1 8:20,121.378,31.311,121.373,31.321
143335,7026,65810,0,2016/8/1 8:10,2016/8/1 8:17,121.423,31.224,121.418,31.218000000000004
143336,4856,73164,0,2016/8/1 8:10,2016/8/1 8:18,121.506,31.329,121.51,31.338
143342,5888,69116,0,2016/8/1 8:10,2016/8/1 8:15,121.477,31.23,121.483,31.232
143347,5201,61435,0,2016/8/1 8:10,2016/8/1 8:16,121.407,31.25,121.397,31.249
143348,2562,98907,0,2016/8/1 8:10,2016/8/1 8:14,121.49,31.331,121.485,31.333
143350,209,71693,0,2016/8/1 8:10,2016/8/1 8:21,121.545,31.297,121.533,31.295
143351,5996,105744,0,2016/8/1 8:10,2016/8/1 8:15,121.432,31.303,121.445,31.305
143354,6433,121399,0,2016/8/1 8:10,2016/8/1 8:14,121.444,31.17,121.439,31.16800000000001
143362,6747,99845,0,2016/8/1 8:10,2016/8/1 8:13,121.44,31.31900000000001,121.441,31.321
143321,7140,120057,0,2016/8/1 8:10,2016/8/1 8:34,121.331,31.095,121.319,31.137
143365,946,57104,0,2016/8/1 8:10,2016/8/1 8:25,121.549,31.289,121.545,31.275
143376,8028,11218,0,2016/8/1 8:10,2016/8/1 8:17,121.463,31.19400000000001,121.47,31.19
143377,993,62647,0,2016/8/1 8:10,2016/8/1 8:17,121.433,31.148000000000003,121.423,31.152
143358,5273,4813,0,2016/8/1 8:10,2016/8/1 8:24,121.419,31.195,121.4,31.199
143356,3053,88829,0,2016/8/1 8:10,2016/8/1 8:23,121.541,31.288,121.526,31.294
143355,2400,17737,0,2016/8/1 8:10,2016/8/1 8:23,121.413,31.191,121.4,31.2
143331,2347,32795,0,2016/8/1 8:10,2016/8/1 8:17,121.509,31.307,121.508,31.312
143327,7303,55165,0,2016/8/1 8:10,2016/8/1 8:18,121.542,31.268,121.55,31.276
143337,7388,84803,0,2016/8/1 8:10,2016/8/1 8:16,121.472,31.207,121.474,31.214
143323,6173,96094,0,2016/8/1 8:10,2016/8/1 8:18,121.482,31.289,121.485,31.297
143338,5386,24712,0,2016/8/1 8:10,2016/8/1 8:33,121.434,31.124,121.427,31.155
143292,6879,2784,0,2016/8/1 8:10,2016/8/1 8:13,121.364,31.221,121.36,31.218000000000004
143296,4466,81837,0,2016/8/1 8:10,2016/8/1 8:15,121.569,31.24,121.565,31.245
143299,7808,105374,0,2016/8/1 8:10,2016/8/1 8:16,121.433,31.201,121.429,31.21
143326,5299,73717,0,2016/8/1 8:10,2016/8/1 8:19,121.512,31.259,121.506,31.266
143302,5189,111100,0,2016/8/1 8:10,2016/8/1 8:18,121.411,31.196,121.421,31.195
143303,7046,16828,0,2016/8/1 8:10,2016/8/1 8:19,121.487,31.304,121.489,31.294
143314,7718,76363,0,2016/8/1 8:10,2016/8/1 8:12,121.454,31.241,121.451,31.244
143301,1822,112861,0,2016/8/1 8:10,2016/8/1 8:15,121.377,31.188,121.379,31.193
143317,1655,62594,0,2016/8/1 8:10,2016/8/1 8:18,121.406,31.221,121.415,31.219
143322,7328,59955,0,2016/8/1 8:10,2016/8/1 8:19,121.484,31.304,121.49,31.294
143366,6859,31517,0,2016/8/1 8:10,2016/8/1 8:51,121.419,31.123,121.403,31.16800000000001
143315,2718,63084,0,2016/8/1 8:10,2016/8/1 8:23,121.451,31.143,121.443,31.157
143353,6005,112864,0,2016/8/1 8:10,2016/8/1 8:33,121.384,31.143,121.371,31.171
143320,5809,58766,1,2016/8/1 8:10,2016/8/1 8:21,121.362,31.136,121.356,31.123
143419,7635,81317,0,2016/8/1 8:11,2016/8/1 8:20,121.533,31.305,121.546,31.307
143421,1514,2496,1,2016/8/1 8:11,2016/8/1 8:23,121.466,31.21,121.47,31.191
143391,1056,107611,1,2016/8/1 8:11,2016/8/1 8:24,121.408,31.3,121.42,31.292
143390,6170,98337,0,2016/8/1 8:11,2016/8/1 8:24,121.508,31.312,121.522,31.324
143411,7812,42469,0,2016/8/1 8:11,2016/8/1 8:40,121.441,31.282,121.464,31.254
143379,2212,31248,0,2016/8/1 8:11,2016/8/1 8:30,121.537,31.259,121.514,31.256
143433,5326,63426,0,2016/8/1 8:11,2016/8/1 8:27,121.371,31.227,121.396,31.214
143388,3564,124251,0,2016/8/1 8:11,2016/8/1 8:36,121.376,31.308000000000003,121.396,31.294
143435,5967,7375,0,2016/8/1 8:11,2016/8/1 8:21,121.45,31.199,121.459,31.202
143429,7976,85094,0,2016/8/1 8:11,2016/8/1 8:15,121.449,31.233,121.447,31.229
143427,6880,28205,0,2016/8/1 8:11,2016/8/1 8:16,121.503,31.22,121.498,31.217
143420,6141,56522,0,2016/8/1 8:11,2016/8/1 8:18,121.429,31.246,121.421,31.242
143389,2665,56336,0,2016/8/1 8:11,2016/8/1 9:18,121.378,31.259,121.462,31.233
143415,3212,67794,0,2016/8/1 8:11,2016/8/1 8:14,121.495,31.246,121.491,31.245
143405,952,87144,0,2016/8/1 8:11,2016/8/1 8:30,121.461,31.199,121.47,31.216
143410,5856,13435,0,2016/8/1 8:11,2016/8/1 8:23,121.493,31.275,121.505,31.28
143381,2967,93997,0,2016/8/1 8:11,2016/8/1 8:19,121.448,31.306,121.434,31.305
143357,6034,125205,0,2016/8/1 8:11,2016/8/1 8:19,121.387,31.109,121.392,31.107
143375,7305,78132,0,2016/8/1 8:11,2016/8/1 8:19,121.49,31.25800000000001,121.493,31.251
143373,5521,119413,0,2016/8/1 8:11,2016/8/1 8:24,121.505,31.257,121.516,31.25
143414,6243,26482,0,2016/8/1 8:11,2016/8/1 8:16,121.447,31.263,121.454,31.266
143369,1302,66301,0,2016/8/1 8:11,2016/8/1 8:17,121.482,31.336,121.481,31.342
143384,8440,113566,0,2016/8/1 8:11,2016/8/1 8:19,121.48,31.226,121.488,31.23
143364,6211,20558,0,2016/8/1 8:11,2016/8/1 8:22,121.434,31.13300000000001,121.433,31.151
143399,5268,100693,0,2016/8/1 8:11,2016/8/1 8:24,121.463,31.282,121.452,31.279
143401,2780,96700,0,2016/8/1 8:11,2016/8/1 8:21,121.416,31.29300000000001,121.406,31.294
143363,7295,28637,0,2016/8/1 8:11,2016/8/1 8:17,121.433,31.148000000000003,121.423,31.152
143403,874,27596,0,2016/8/1 8:11,2016/8/1 8:16,121.492,31.285,121.49,31.277
143407,4692,86659,0,2016/8/1 8:11,2016/8/1 8:22,121.453,31.335,121.441,31.331
143392,6487,125228,0,2016/8/1 8:11,2016/8/1 8:21,121.521,31.179,121.525,31.187
143385,7157,96035,0,2016/8/1 8:11,2016/8/1 8:16,121.49,31.317,121.484,31.31900000000001
143442,3199,79111,0,2016/8/1 8:12,2016/8/1 8:25,121.484,31.306,121.49,31.287
143451,5248,94744,0,2016/8/1 8:12,2016/8/1 8:27,121.429,31.286,121.439,31.297
