bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8630756078,2018-09-02 23:59:18,2018-09-03 00:08:52,108.923903,34.212157,108.921297,34.205279
296569822,2018-09-02 23:59:18,2018-09-03 00:02:21,108.920223,34.234749,108.915041,34.252802
296578280,2018-09-02 23:59:18,2018-09-03 00:11:48,108.916882,34.229233,108.911261,34.237092
296509772,2018-09-02 23:59:18,2018-09-03 00:15:26,108.91657,34.213493,108.913817,34.206681
296531319,2018-09-02 23:59:18,2018-09-03 00:18:28,108.923549,34.226173,108.9293,34.213539000000004
290081423,2018-09-02 23:59:19,2018-09-03 00:05:12,108.901616,34.289086,108.90686,34.29135
8630991999,2018-09-02 23:59:19,2018-09-03 00:02:05,108.897598,34.297473,108.896313,34.295817
296577800,2018-09-02 23:59:19,2018-09-03 00:14:48,108.906383,34.291507,108.893028,34.286782
8631070625,2018-09-02 23:59:19,2018-09-03 00:08:45,108.916051,34.287657,108.920387,34.292652000000004
8630970167,2018-09-02 23:59:19,2018-09-03 00:05:10,108.907086,34.284851,108.905824,34.282235
8630798728,2018-09-02 23:59:19,2018-09-03 03:20:33,108.924535,34.294252,108.924927,34.301328000000005
8630915156,2018-09-02 23:59:19,2018-09-03 00:14:48,108.906635,34.2913,108.892954,34.286695
296529658,2018-09-02 23:59:22,2018-09-03 00:08:52,108.927283,34.298901,108.929617,34.293813
8630853175,2018-09-02 23:59:23,2018-09-03 00:12:13,108.927473,34.222570000000005,108.927283,34.216355
8630929783,2018-09-02 23:59:23,2018-09-03 00:08:49,108.927426,34.220102000000004,108.925686,34.224855
296527028,2018-09-02 23:59:23,2018-09-03 00:20:52,108.92914,34.216189,108.91492,34.204027
296569461,2018-09-02 23:59:26,2018-09-03 00:15:01,108.915155,34.254317,108.907607,34.250255
8630881850,2018-09-02 23:59:26,2018-09-03 00:23:19,108.922251,34.25942,108.905575,34.262907
8630603982,2018-09-02 23:59:26,2018-09-03 00:14:58,108.914258,34.263349,108.916874,34.261493
296565538,2018-09-02 23:59:26,2018-09-03 03:14:42,108.915539,34.254446,108.894942,34.243779
8630756504,2018-09-02 23:59:26,2018-09-03 00:02:18,108.91405,34.260863,108.914822,34.263191
296577793,2018-09-02 23:59:26,2018-09-03 00:20:53,108.922397,34.259325,108.940742,34.253565
8630798800,2018-09-02 23:59:26,2018-09-03 00:02:16,108.910992,34.261221,108.910923,34.260149
8630611357,2018-09-02 23:59:26,2018-09-03 00:23:43,108.918568,34.259059,108.881976,34.265364
296507472,2018-09-02 23:59:27,2018-09-03 00:15:15,108.923492,34.204697,108.930699,34.222008
296565844,2018-09-02 23:59:27,2018-09-03 00:21:10,108.934622,34.26065,108.934087,34.261818
296529577,2018-09-02 23:59:27,2018-09-03 00:26:33,108.924162,34.199763,108.913356,34.182852000000004
296549094,2018-09-02 23:59:27,2018-09-03 00:18:04,108.937949,34.263264,108.930793,34.264795
8630177118,2018-09-02 23:59:28,2018-09-03 00:05:02,108.895261,34.218427,108.892107,34.219006
296519086,2018-09-02 23:59:28,2018-09-03 00:40:59,108.926174,34.206843,108.90676299999998,34.233671
8631025598,2018-09-02 23:59:28,2018-09-03 00:02:06,108.874449,34.221661,108.869476,34.214245
8630987067,2018-09-02 23:59:29,2018-09-03 00:09:17,108.96097,34.332537,108.967902,34.337913
8630142297,2018-09-02 23:59:31,2018-09-03 00:20:56,108.9043,34.244826,108.940325,34.245775
296558474,2018-09-02 23:59:31,2018-09-03 00:08:50,108.911762,34.19692,108.914788,34.2036
8630022796,2018-09-02 23:59:31,2018-09-03 00:02:41,108.916775,34.235734,108.916082,34.234426
296525404,2018-09-02 23:59:31,2018-09-03 00:08:51,108.909186,34.200267,108.912455,34.193296999999994
291997704,2018-09-02 23:59:31,2018-09-03 05:07:11,108.906533,34.240182,108.912396,34.252127
8630626130,2018-09-02 23:59:31,2018-09-03 00:23:45,108.918754,34.249454,108.904528,34.226172
8630793702,2018-09-02 23:59:31,2018-09-03 00:14:59,108.906704,34.181515000000005,108.916762,34.165422
8630265657,2018-09-02 23:59:31,2018-09-03 00:17:52,108.918512,34.237328000000005,108.891709,34.246365999999995
8610020003,2018-09-02 23:59:31,2018-09-03 00:26:16,108.906852,34.180616,108.914888,34.207955
8630123483,2018-09-02 23:59:31,2018-09-03 00:11:49,108.902885,34.237904,108.919131,34.246292
8630851191,2018-09-02 23:59:31,2018-09-03 00:08:43,108.905813,34.249963,108.907687,34.259858
8630825015,2018-09-02 23:59:34,2018-09-03 00:29:39,108.898697,34.204747,108.921415,34.184283
8630788006,2018-09-02 23:59:34,2018-09-03 00:14:48,108.89887,34.20473,108.899906,34.188561
296526351,2018-09-02 23:59:36,2018-09-03 00:09:19,108.944043,34.343318,108.946027,34.349271
290081727,2018-09-02 23:59:36,2018-09-03 00:02:28,108.93737,34.268584999999995,108.935018,34.268461
296535196,2018-09-02 23:59:36,2018-09-03 00:02:18,108.916721,34.269847,108.91613999999998,34.26851
8630258261,2018-09-02 23:59:36,2018-09-03 00:02:22,108.92813,34.283458,108.931531,34.281708
8630803197,2018-09-02 23:59:36,2018-09-03 00:02:53,108.945074,34.294104,108.946117,34.293923
8630925898,2018-09-02 23:59:36,2018-09-03 00:18:34,108.932436,34.345240999999994,108.913296,34.353899
8630191683,2018-09-02 23:59:36,2018-09-03 00:30:04,108.945017,34.272058,109.001512,34.276049
8630177850,2018-09-02 23:59:36,2018-09-03 00:11:59,108.939638,34.349019,108.931747,34.344688
8630666800,2018-09-02 23:59:36,2018-09-03 00:02:22,108.930159,34.284046000000004,108.929097,34.283551
290054654,2018-09-02 23:59:36,2018-09-03 00:11:59,108.926812,34.288992,108.93428,34.29401
8630957626,2018-09-02 23:59:37,2018-09-03 18:29:33,108.901208,34.344752,108.863673,34.363475
8630039997,2018-09-02 23:59:37,2018-09-03 00:02:44,108.915709,34.346418,108.917432,34.34704
296512447,2018-09-02 23:59:37,2018-09-03 00:08:49,108.915015,34.352792,108.92462,34.363406
296558814,2018-09-02 23:59:38,2018-09-03 00:35:01,108.895895,34.270283,108.859257,34.273096
8630761454,2018-09-02 23:59:38,2018-09-03 00:08:30,108.889822,34.269692,108.887555,34.266936
290081439,2018-09-02 23:59:38,2018-09-03 00:08:43,108.892193,34.253057,108.89978,34.249707
296530281,2018-09-02 23:59:38,2018-09-03 00:40:58,108.889878,34.267767,108.902334,34.255312
8630962871,2018-09-02 23:59:38,2018-09-03 00:20:42,108.889941,34.263317,108.922182,34.258990000000004
291996381,2018-09-02 23:59:39,2018-09-03 00:05:51,108.955444,34.331095,108.959581,34.33144
8630139361,2018-09-02 23:59:40,2018-09-03 00:15:34,108.89114,34.151698,108.888266,34.163968
8630259259,2018-09-02 23:59:40,2018-09-03 00:11:42,108.891166,34.151835,108.888444,34.16398
8630603823,2018-09-02 23:59:41,2018-09-03 00:18:34,108.910983,34.337819,108.914366,34.352438
296576137,2018-09-02 23:59:43,2018-09-03 00:15:39,108.960429,34.369328,108.971555,34.367407
8630772490,2018-09-02 23:59:44,2018-09-03 00:08:41,108.922511,34.32878,108.909673,34.328312
